brand,model,model_raw,year,price_thb,mileage_km,color,gear_type,location,lot_num,grade,engine,type,date,sold_amount,num_bids,num_hall_bids,num_internet_bids,min_bid,max_bid,source,channel,model_clean,series,trim,has_price,has_mileage,has_brand,has_model,has_year,ok_for_pricing,brand_norm,model_norm,model_raw_norm,series_auto,match_text,trim_auto,trim_guess
SUZUKI,XL7,,2022.0,572166.6666666666,,,,,,,,,,,,,,,,appleauction,auction,XL7,,,True,False,True,True,True,False,SUZUKI,XL7,,XL7,XL7 XL7,,
SUZUKI,XL7,,2022.0,610166.6666666666,,,,,,,,,,,,,,,,appleauction,auction,XL7,,,True,False,True,True,True,False,SUZUKI,XL7,,XL7,XL7 XL7,,
SUZUKI,XL7,,2021.0,565833.3333333334,,,,,,,,,,,,,,,,appleauction,auction,XL7,,,True,False,True,True,True,False,SUZUKI,XL7,,XL7,XL7 XL7,,
SUZUKI,XL7,,2020.0,543333.3333333334,,,,,,,,,,,,,,,,appleauction,auction,XL7,,,True,False,True,True,True,False,SUZUKI,XL7,,XL7,XL7 XL7,,
TOYOTA,YARIS 1.2 MID,YARIS 1.2 MID,2020.0,278000.0,91498.0,Grey,A/T,กรุงเทพมหานคร,1001.0,C,1200cc,G,2025-10-27,278000.0,30.0,12.0,18.0,220000.0,278000.0,motto,auction,YARIS 1.2 MID,YARIS 1.2 MID,Mid,True,True,True,True,True,True,TOYOTA,YARIS 1.2 MID,YARIS 1.2 MID,YARIS,YARIS 1.2 MID YARIS 1.2 MID YARIS 1.2 MID,1.2 MID 1.2 MID 1.2 MID,1.2 Mid 1.2 Mid 1.2 Mid
ISUZU,MU-X 1.9 ULTIMATE,MU-X 1.9 ULTIMATE,2023.0,790000.0,33788.0,Blue,A/T,สุพรรณบุรี,1002.0,A,1900cc,G,2025-10-27,790000.0,1.0,0.0,1.0,790000.0,790000.0,motto,auction,MU-X 1.9 ULTIMATE,MU-X 1.9 ULTIMATE,X Ultimate,True,True,True,True,True,True,ISUZU,MU-X 1.9 ULTIMATE,MU-X 1.9 ULTIMATE,MU-X,MU-X 1.9 ULTIMATE MU-X 1.9 ULTIMATE MU-X 1.9 ULTIMATE,1.9 ULTIMATE 1.9 ULTIMATE 1.9 ULTIMATE,1.9 Ultimate 1.9 Ultimate 1.9 Ultimate
ISUZU,D-MAX 1.9 SPACECAB L DA HI-LANDER,D-MAX 1.9 SPACECAB L DA HI-LANDER,2024.0,478000.0,8253.0,Grey,A/T,กรุงเทพมหานคร,1003.0,S,1900cc,G,2025-10-27,478000.0,45.0,24.0,21.0,390000.0,478000.0,motto,auction,D-MAX 1.9 SPACECAB L DA HI-LANDER,D-MAX 1.9 SPACECAB L DA HI-LANDER,Max Spacecab L,True,True,True,True,True,True,ISUZU,D-MAX 1.9 SPACECAB L DA HI-LANDER,D-MAX 1.9 SPACECAB L DA HI-LANDER,D-MAX,D-MAX 1.9 SPACECAB L DA HI-LANDER D-MAX 1.9 SPACECAB L DA HI-LANDER D-MAX 1.9 SPACECAB L DA HI-LANDER,1.9 SPACECAB L DA HI-LANDER 1.9 SPACECAB L DA HI-LANDER 1.9 SPACECAB L DA HI-LANDER,1.9 Spacecab L Da Hi-Lander 1.9 Spacecab L Da Hi-Lander 1.9 Spacecab L Da Hi-Lander
ISUZU,D-MAX 1.9 X-SERIES SPEED SPACECAB,D-MAX 1.9 X-SERIES SPEED SPACECAB,2025.0,422000.0,6536.0,Black,M/T,กรุงเทพมหานคร,1004.0,A,1900cc,G,2025-10-27,422000.0,0.0,0.0,0.0,,,motto,auction,D-MAX 1.9 X-SERIES SPEED SPACECAB,D-MAX 1.9 X-SERIES SPEED SPACECAB,Max X Series,True,True,True,True,True,True,ISUZU,D-MAX 1.9 X-SERIES SPEED SPACECAB,D-MAX 1.9 X-SERIES SPEED SPACECAB,D-MAX,D-MAX 1.9 X-SERIES SPEED SPACECAB D-MAX 1.9 X-SERIES SPEED SPACECAB D-MAX 1.9 X-SERIES SPEED SPACECAB,1.9 X-SERIES SPEED SPACECAB 1.9 X-SERIES SPEED SPACECAB 1.9 X-SERIES SPEED SPACECAB,1.9 X-Series Speed Spacecab 1.9 X-Series Speed Spacecab 1.9 X-Series Speed Spacecab
ISUZU,D-MAX 1.9 S SPACECAB,D-MAX 1.9 S SPACECAB,2021.0,290000.0,23004.0,Grey,M/T,กรุงเทพมหานคร,1005.0,C,1900cc,G,2025-10-27,290000.0,36.0,5.0,31.0,180000.0,290000.0,motto,auction,D-MAX 1.9 S SPACECAB,D-MAX 1.9 S SPACECAB,Max S Spacecab,True,True,True,True,True,True,ISUZU,D-MAX 1.9 S SPACECAB,D-MAX 1.9 S SPACECAB,D-MAX,D-MAX 1.9 S SPACECAB D-MAX 1.9 S SPACECAB D-MAX 1.9 S SPACECAB,1.9 S SPACECAB 1.9 S SPACECAB 1.9 S SPACECAB,1.9 S Spacecab 1.9 S Spacecab 1.9 S Spacecab
ISUZU,D-MAX SPACE CAB 2.5 Z,D-MAX SPACE CAB 2.5 Z,2015.0,184000.0,141205.0,Black,M/T,กรุงเทพมหานคร,1006.0,C,2500cc,G,2025-10-27,184000.0,21.0,8.0,13.0,140000.0,184000.0,motto,auction,D-MAX SPACE CAB 2.5 Z,D-MAX SPACE CAB 2.5 Z,Max Space Z,True,True,True,True,True,True,ISUZU,D-MAX SPACE CAB 2.5 Z,D-MAX SPACE CAB 2.5 Z,D-MAX,D-MAX SPACE CAB 2.5 Z D-MAX SPACE CAB 2.5 Z D-MAX SPACE CAB 2.5 Z,SPACE CAB 2.5 Z SPACE CAB 2.5 Z SPACE CAB 2.5 Z,Space Cab 2.5 Z Space Cab 2.5 Z Space Cab 2.5 Z
MITSUBISHI,TRITON 2.5 GLS DOUBLE CAB PLUS,TRITON 2.5 GLS DOUBLE CAB PLUS,2015.0,142000.0,123046.0,White,M/T,ชลบุรี,1007.0,C,2500cc,G,2025-10-27,142000.0,30.0,10.0,20.0,86000.0,142000.0,motto,auction,TRITON 2.5 GLS DOUBLE CAB PLUS,TRITON 2.5 GLS DOUBLE CAB PLUS,Gls Plus,True,True,True,True,True,True,MITSUBISHI,TRITON 2.5 GLS DOUBLE CAB PLUS,TRITON 2.5 GLS DOUBLE CAB PLUS,TRITON,TRITON 2.5 GLS DOUBLE CAB PLUS TRITON 2.5 GLS DOUBLE CAB PLUS TRITON 2.5 GLS DOUBLE CAB PLUS,2.5 GLS DOUBLE CAB PLUS 2.5 GLS DOUBLE CAB PLUS 2.5 GLS DOUBLE CAB PLUS,2.5 Gls Double Cab Plus 2.5 Gls Double Cab Plus 2.5 Gls Double Cab Plus
ISUZU,D-MAX 1.9 SDA CAB 4,D-MAX 1.9 SDA CAB 4,2023.0,436000.0,1520.0,White,M/T,ฉะเชิงเทรา,1008.0,S,1900cc,G,2025-10-27,436000.0,35.0,8.0,27.0,360000.0,434000.0,motto,auction,D-MAX 1.9 SDA CAB 4,D-MAX 1.9 SDA CAB 4,Max Sda,True,True,True,True,True,True,ISUZU,D-MAX 1.9 SDA CAB 4,D-MAX 1.9 SDA CAB 4,D-MAX,D-MAX 1.9 SDA CAB 4 D-MAX 1.9 SDA CAB 4 D-MAX 1.9 SDA CAB 4,1.9 SDA CAB 4 1.9 SDA CAB 4 1.9 SDA CAB 4,1.9 Sda Cab 4 1.9 Sda Cab 4 1.9 Sda Cab 4
TOYOTA,Fortuner 2.4 V,Fortuner 2.4 V,2018.0,600000.0,242103.0,Black,A/T,นครราชสีมา,1009.0,C,2400cc,G,2025-10-27,600000.0,51.0,0.0,51.0,500000.0,600000.0,motto,auction,Fortuner 2.4 V,Fortuner 2.4 V,V,True,True,True,True,True,True,TOYOTA,FORTUNER 2.4 V,FORTUNER 2.4 V,FORTUNER,FORTUNER 2.4 V FORTUNER 2.4 V FORTUNER 2.4 V,2.4 V 2.4 V 2.4 V,2.4 V 2.4 V 2.4 V
HYUNDAI,ฮุนได H 1 2.5 DELUXE,ฮุนได H 1 2.5 DELUXE,2019.0,518000.0,210530.0,Black,A/T,กรุงเทพมหานคร,1010.0,C,2500cc,G,2025-10-27,518000.0,12.0,0.0,12.0,474000.0,498000.0,motto,auction,ฮุนได H 1 2.5 DELUXE,ฮุนได H 1 2.5 DELUXE,Deluxe,True,True,True,True,True,True,HYUNDAI,ฮุนได H 1 2.5 DELUXE,ฮุนได H 1 2.5 DELUXE,,ฮุนได H 1 2.5 DELUXE ฮุนได H 1 2.5 DELUXE ฮุนได H 1 2.5 DELUXE,,
NISSAN,NAVARA 2.5 E KING CAB,NAVARA 2.5 E KING CAB,2020.0,174000.0,112902.0,Black,M/T,กรุงเทพมหานคร,1011.0,C,2500cc,G,2025-10-27,174000.0,17.0,6.0,11.0,96000.0,168000.0,motto,auction,NAVARA 2.5 E KING CAB,NAVARA 2.5 E KING CAB,E King,True,True,True,True,True,True,NISSAN,NAVARA 2.5 E KING CAB,NAVARA 2.5 E KING CAB,NAVARA,NAVARA 2.5 E KING CAB NAVARA 2.5 E KING CAB NAVARA 2.5 E KING CAB,2.5 E KING CAB 2.5 E KING CAB 2.5 E KING CAB,2.5 E King Cab 2.5 E King Cab 2.5 E King Cab
MITSUBISHI,TRITON MEGA CAB 2.5 GLX,TRITON MEGA CAB 2.5 GLX,2022.0,220000.0,58191.0,White,M/T,สุรินทร์,1012.0,D,2500cc,G,2025-10-27,220000.0,0.0,0.0,0.0,,,motto,auction,TRITON MEGA CAB 2.5 GLX,TRITON MEGA CAB 2.5 GLX,Mega Glx,True,True,True,True,True,True,MITSUBISHI,TRITON MEGA CAB 2.5 GLX,TRITON MEGA CAB 2.5 GLX,TRITON,TRITON MEGA CAB 2.5 GLX TRITON MEGA CAB 2.5 GLX TRITON MEGA CAB 2.5 GLX,MEGA CAB 2.5 GLX MEGA CAB 2.5 GLX MEGA CAB 2.5 GLX,Mega Cab 2.5 Glx Mega Cab 2.5 Glx Mega Cab 2.5 Glx
ISUZU,D-MAX 3.0 DDI S SPARK,D-MAX 3.0 DDI S SPARK,2023.0,190000.0,145333.0,White,M/T,กรุงเทพมหานคร,1013.0,E,3000cc,N,2025-10-27,190000.0,2.0,2.0,0.0,170000.0,190000.0,motto,auction,D-MAX 3.0 DDI S SPARK,D-MAX 3.0 DDI S SPARK,Max Ddi S,True,True,True,True,True,True,ISUZU,D-MAX 3.0 DDI S SPARK,D-MAX 3.0 DDI S SPARK,D-MAX,D-MAX 3.0 DDI S SPARK D-MAX 3.0 DDI S SPARK D-MAX 3.0 DDI S SPARK,3.0 DDI S SPARK 3.0 DDI S SPARK 3.0 DDI S SPARK,3.0 Ddi S Spark 3.0 Ddi S Spark 3.0 Ddi S Spark
BMW,Bmw 530I 2.0 LIMOUSIN,Bmw 530I 2.0 LIMOUSIN,2019.0,772000.0,112058.0,Black,A/T,กรุงเทพมหานคร,1014.0,C,2000cc,G,2025-10-27,772000.0,86.0,0.0,86.0,602000.0,772000.0,motto,auction,Bmw 530I 2.0 LIMOUSIN,Bmw 530I 2.0 LIMOUSIN,530I Limousin,True,True,True,True,True,True,BMW,BMW 530I 2.0 LIMOUSIN,BMW 530I 2.0 LIMOUSIN,,BMW 530I 2.0 LIMOUSIN BMW 530I 2.0 LIMOUSIN BMW 530I 2.0 LIMOUSIN,,
NAN,SEAL DYNAMIC,SEAL DYNAMIC,2023.0,540000.0,28095.0,Black,A/T,กรุงเทพมหานคร,1015.0,B,204HP,G,2025-10-27,540000.0,2.0,2.0,0.0,520000.0,540000.0,motto,auction,SEAL DYNAMIC,SEAL DYNAMIC,Dynamic,True,True,False,True,True,False,,SEAL DYNAMIC,SEAL DYNAMIC,,SEAL DYNAMIC SEAL DYNAMIC SEAL DYNAMIC,,
MITSUBISHI,Space Wagon 2.4 GLS,Space Wagon 2.4 GLS,2010.0,50000.0,240407.0,Black,A/T,กรุงเทพมหานคร,1016.0,C,2400cc,G,2025-10-27,,1.0,1.0,0.0,50000.0,50000.0,motto,auction,Space Wagon 2.4 GLS,Space Wagon 2.4 GLS,Wagon Gls,True,True,True,True,True,True,MITSUBISHI,SPACE WAGON 2.4 GLS,SPACE WAGON 2.4 GLS,SPACE WAGON,SPACE WAGON 2.4 GLS SPACE WAGON 2.4 GLS SPACE WAGON 2.4 GLS,2.4 GLS 2.4 GLS 2.4 GLS,2.4 Gls 2.4 Gls 2.4 Gls
ISUZU,D-MAX 1.9 B SPARK,D-MAX 1.9 B SPARK,2020.0,93000.0,233287.0,White-Black,M/T,กรุงเทพมหานคร,1017.0,E,1900cc,N,2025-10-27,93000.0,9.0,3.0,6.0,77000.0,93000.0,motto,auction,D-MAX 1.9 B SPARK,D-MAX 1.9 B SPARK,Max B Spark,True,True,True,True,True,True,ISUZU,D-MAX 1.9 B SPARK,D-MAX 1.9 B SPARK,D-MAX,D-MAX 1.9 B SPARK D-MAX 1.9 B SPARK D-MAX 1.9 B SPARK,1.9 B SPARK 1.9 B SPARK 1.9 B SPARK,1.9 B Spark 1.9 B Spark 1.9 B Spark
HONDA,CR-V 2.0 E 4WD,CR-V 2.0 E 4WD,2014.0,150000.0,359348.0,White,A/T,กรุงเทพมหานคร,1018.0,D,2000cc,G,2025-10-27,150000.0,1.0,1.0,0.0,150000.0,150000.0,motto,auction,CR-V 2.0 E 4WD,CR-V 2.0 E 4WD,V E,True,True,True,True,True,True,HONDA,CR-V 2.0 E 4WD,CR-V 2.0 E 4WD,CR-V,CR-V 2.0 E 4WD CR-V 2.0 E 4WD CR-V 2.0 E 4WD,2.0 E 4WD 2.0 E 4WD 2.0 E 4WD,2.0 E 4Wd 2.0 E 4Wd 2.0 E 4Wd
ISUZU,D-MAX 3.0  S SPARK,D-MAX 3.0  S SPARK,2018.0,104000.0,381458.0,White,M/T,ราชบุรี,1019.0,E,3000cc,N,2025-10-27,104000.0,0.0,0.0,0.0,,,motto,auction,D-MAX 3.0  S SPARK,D-MAX 3.0  S SPARK,Max S Spark,True,True,True,True,True,True,ISUZU,D-MAX 3.0  S SPARK,D-MAX 3.0  S SPARK,D-MAX,D-MAX 3.0 S SPARK D-MAX 3.0 S SPARK D-MAX 3.0 S SPARK,3.0 S SPARK 3.0 S SPARK 3.0 S SPARK,3.0 S Spark 3.0 S Spark 3.0 S Spark
NISSAN,NAVARA 2.5 LE CALIBRE KING CAB,NAVARA 2.5 LE CALIBRE KING CAB,2014.0,69000.0,203266.0,Grey,M/T,กรุงเทพมหานคร,1020.0,C,2500cc,G,2025-10-27,69000.0,4.0,0.0,4.0,63000.0,69000.0,motto,auction,NAVARA 2.5 LE CALIBRE KING CAB,NAVARA 2.5 LE CALIBRE KING CAB,Le Calibre King,True,True,True,True,True,True,NISSAN,NAVARA 2.5 LE CALIBRE KING CAB,NAVARA 2.5 LE CALIBRE KING CAB,NAVARA,NAVARA 2.5 LE CALIBRE KING CAB NAVARA 2.5 LE CALIBRE KING CAB NAVARA 2.5 LE CALIBRE KING CAB,2.5 LE CALIBRE KING CAB 2.5 LE CALIBRE KING CAB 2.5 LE CALIBRE KING CAB,2.5 Le Calibre King Cab 2.5 Le Calibre King Cab 2.5 Le Calibre King Cab
HONDA,JAZZ 1.5 I-VTEC,JAZZ 1.5 I-VTEC,2012.0,71000.0,237688.0,Grey-Black,A/T,กรุงเทพมหานคร,1021.0,C,1500cc,G,2025-10-27,71000.0,1.0,0.0,1.0,71000.0,71000.0,motto,auction,JAZZ 1.5 I-VTEC,JAZZ 1.5 I-VTEC,I Vtec,True,True,True,True,True,True,HONDA,JAZZ 1.5 I-VTEC,JAZZ 1.5 I-VTEC,JAZZ,JAZZ 1.5 I-VTEC JAZZ 1.5 I-VTEC JAZZ 1.5 I-VTEC,1.5 I-VTEC 1.5 I-VTEC 1.5 I-VTEC,1.5 I-Vtec 1.5 I-Vtec 1.5 I-Vtec
TOYOTA,VIOS 1.5 E VVT-I,VIOS 1.5 E VVT-I,2011.0,17000.0,247402.0,White,A/T,กรุงเทพมหานคร,1022.0,E,1500cc,U,2025-10-27,,2.0,1.0,1.0,15000.0,17000.0,motto,auction,VIOS 1.5 E VVT-I,VIOS 1.5 E VVT-I,E Vvt I,True,True,True,True,True,True,TOYOTA,VIOS 1.5 E VVT-I,VIOS 1.5 E VVT-I,VIOS,VIOS 1.5 E VVT-I VIOS 1.5 E VVT-I VIOS 1.5 E VVT-I,1.5 E VVT-I 1.5 E VVT-I 1.5 E VVT-I,1.5 E Vvt-I 1.5 E Vvt-I 1.5 E Vvt-I
MAZDA,2 SPORTS 1.5,2 SPORTS 1.5,2014.0,,216994.0,White,A/T,จันทบุรี,1023.0,F,1500cc,U,2025-10-27,,0.0,0.0,0.0,,,motto,auction,2 SPORTS 1.5,2 SPORTS 1.5,Sports,False,True,True,True,True,False,MAZDA,2 SPORTS 1.5,2 SPORTS 1.5,2,2 SPORTS 1.5 2 SPORTS 1.5 2 SPORTS 1.5,SPORTS 1.5 SPORTS 1.5 SPORTS 1.5,Sports 1.5 Sports 1.5 Sports 1.5
BMW,Bmw 320D 2.0 Sport,Bmw 320D 2.0 Sport,2012.0,,221434.0,White,A/T,กรุงเทพมหานคร,1024.0,E,2000cc,U,2025-10-27,,0.0,0.0,0.0,,,motto,auction,Bmw 320D 2.0 Sport,Bmw 320D 2.0 Sport,320D,False,True,True,True,True,False,BMW,BMW 320D 2.0 SPORT,BMW 320D 2.0 SPORT,,BMW 320D 2.0 SPORT BMW 320D 2.0 SPORT BMW 320D 2.0 SPORT,,
MG,MG EXTENDER 2.0 C GIANT CAB,MG EXTENDER 2.0 C GIANT CAB,2021.0,12000.0,72000.0,Black,M/T,กรุงเทพมหานคร,1025.0,E,2000cc,U,2025-10-27,,2.0,0.0,2.0,10000.0,12000.0,motto,auction,MG EXTENDER 2.0 C GIANT CAB,MG EXTENDER 2.0 C GIANT CAB,Extender C Giant,True,True,True,True,True,True,MG,MG EXTENDER 2.0 C GIANT CAB,MG EXTENDER 2.0 C GIANT CAB,EXTENDER,MG EXTENDER 2.0 C GIANT CAB MG EXTENDER 2.0 C GIANT CAB MG EXTENDER 2.0 C GIANT CAB,2.0 C GIANT CAB 2.0 C GIANT CAB 2.0 C GIANT CAB,2.0 C Giant Cab 2.0 C Giant Cab 2.0 C Giant Cab
NISSAN,MARCH 1.2 AUTO,MARCH 1.2 AUTO,2019.0,,0.0,Sky,A/T,กรุงเทพมหานคร,1026.0,,1200cc,S,2025-10-27,,0.0,0.0,0.0,,,motto,auction,MARCH 1.2 AUTO,MARCH 1.2 AUTO,Auto,False,False,True,True,True,False,NISSAN,MARCH 1.2 AUTO,MARCH 1.2 AUTO,MARCH,MARCH 1.2 AUTO MARCH 1.2 AUTO MARCH 1.2 AUTO,1.2 AUTO 1.2 AUTO 1.2 AUTO,1.2 Auto 1.2 Auto 1.2 Auto
MITSUBISHI,XPANDER 1.5 CROSS AUTO,XPANDER 1.5 CROSS AUTO,2024.0,534000.0,21331.0,White,A/T,กรุงเทพมหานคร,1027.0,C,1500cc,G,2025-10-27,534000.0,8.0,8.0,0.0,500000.0,532000.0,motto,auction,XPANDER 1.5 CROSS AUTO,XPANDER 1.5 CROSS AUTO,Cross Auto,True,True,True,True,True,True,MITSUBISHI,XPANDER 1.5 CROSS AUTO,XPANDER 1.5 CROSS AUTO,XPANDER,XPANDER 1.5 CROSS AUTO XPANDER 1.5 CROSS AUTO XPANDER 1.5 CROSS AUTO,1.5 CROSS AUTO 1.5 CROSS AUTO 1.5 CROSS AUTO,1.5 Cross Auto 1.5 Cross Auto 1.5 Cross Auto
MITSUBISHI,XPANDER 1.5 CROSS AUTO,XPANDER 1.5 CROSS AUTO,2024.0,538000.0,16311.0,Grey,A/T,กรุงเทพมหานคร,1028.0,A,1500cc,G,2025-10-27,538000.0,1.0,1.0,0.0,502000.0,502000.0,motto,auction,XPANDER 1.5 CROSS AUTO,XPANDER 1.5 CROSS AUTO,Cross Auto,True,True,True,True,True,True,MITSUBISHI,XPANDER 1.5 CROSS AUTO,XPANDER 1.5 CROSS AUTO,XPANDER,XPANDER 1.5 CROSS AUTO XPANDER 1.5 CROSS AUTO XPANDER 1.5 CROSS AUTO,1.5 CROSS AUTO 1.5 CROSS AUTO 1.5 CROSS AUTO,1.5 Cross Auto 1.5 Cross Auto 1.5 Cross Auto
MITSUBISHI,XPANDER 1.5 CROSS AUTO,XPANDER 1.5 CROSS AUTO,2024.0,542000.0,18804.0,Grey,A/T,กรุงเทพมหานคร,1029.0,A,1500cc,G,2025-10-27,542000.0,0.0,0.0,0.0,,,motto,auction,XPANDER 1.5 CROSS AUTO,XPANDER 1.5 CROSS AUTO,Cross Auto,True,True,True,True,True,True,MITSUBISHI,XPANDER 1.5 CROSS AUTO,XPANDER 1.5 CROSS AUTO,XPANDER,XPANDER 1.5 CROSS AUTO XPANDER 1.5 CROSS AUTO XPANDER 1.5 CROSS AUTO,1.5 CROSS AUTO 1.5 CROSS AUTO 1.5 CROSS AUTO,1.5 Cross Auto 1.5 Cross Auto 1.5 Cross Auto
MITSUBISHI,XPANDER 1.5 CROSS AUTO,XPANDER 1.5 CROSS AUTO,2024.0,538000.0,30975.0,Grey,A/T,กรุงเทพมหานคร,1030.0,S,1500cc,G,2025-10-27,538000.0,0.0,0.0,0.0,,,motto,auction,XPANDER 1.5 CROSS AUTO,XPANDER 1.5 CROSS AUTO,Cross Auto,True,True,True,True,True,True,MITSUBISHI,XPANDER 1.5 CROSS AUTO,XPANDER 1.5 CROSS AUTO,XPANDER,XPANDER 1.5 CROSS AUTO XPANDER 1.5 CROSS AUTO XPANDER 1.5 CROSS AUTO,1.5 CROSS AUTO 1.5 CROSS AUTO 1.5 CROSS AUTO,1.5 Cross Auto 1.5 Cross Auto 1.5 Cross Auto
MITSUBISHI,XPANDER 1.5 CROSS AUTO,XPANDER 1.5 CROSS AUTO,2024.0,476000.0,24331.0,White,A/T,กรุงเทพมหานคร,1031.0,B,1500cc,G,2025-10-27,476000.0,2.0,0.0,2.0,450000.0,470000.0,motto,auction,XPANDER 1.5 CROSS AUTO,XPANDER 1.5 CROSS AUTO,Cross Auto,True,True,True,True,True,True,MITSUBISHI,XPANDER 1.5 CROSS AUTO,XPANDER 1.5 CROSS AUTO,XPANDER,XPANDER 1.5 CROSS AUTO XPANDER 1.5 CROSS AUTO XPANDER 1.5 CROSS AUTO,1.5 CROSS AUTO 1.5 CROSS AUTO 1.5 CROSS AUTO,1.5 Cross Auto 1.5 Cross Auto 1.5 Cross Auto
MITSUBISHI,XPANDER 1.5 CROSS AUTO,XPANDER 1.5 CROSS AUTO,2022.0,500000.0,27616.0,White,A/T,กรุงเทพมหานคร,1032.0,S,1500cc,G,2025-10-27,500000.0,0.0,0.0,0.0,,,motto,auction,XPANDER 1.5 CROSS AUTO,XPANDER 1.5 CROSS AUTO,Cross Auto,True,True,True,True,True,True,MITSUBISHI,XPANDER 1.5 CROSS AUTO,XPANDER 1.5 CROSS AUTO,XPANDER,XPANDER 1.5 CROSS AUTO XPANDER 1.5 CROSS AUTO XPANDER 1.5 CROSS AUTO,1.5 CROSS AUTO 1.5 CROSS AUTO 1.5 CROSS AUTO,1.5 Cross Auto 1.5 Cross Auto 1.5 Cross Auto
MITSUBISHI,TRITON MEGA CAB 2.4 PRO,TRITON MEGA CAB 2.4 PRO,2024.0,332000.0,5116.0,White,M/T,กรุงเทพมหานคร,1033.0,S,2400cc,G,2025-10-27,332000.0,22.0,6.0,16.0,290000.0,332000.0,motto,auction,TRITON MEGA CAB 2.4 PRO,TRITON MEGA CAB 2.4 PRO,Mega Pro,True,True,True,True,True,True,MITSUBISHI,TRITON MEGA CAB 2.4 PRO,TRITON MEGA CAB 2.4 PRO,TRITON,TRITON MEGA CAB 2.4 PRO TRITON MEGA CAB 2.4 PRO TRITON MEGA CAB 2.4 PRO,MEGA CAB 2.4 PRO MEGA CAB 2.4 PRO MEGA CAB 2.4 PRO,Mega Cab 2.4 Pro Mega Cab 2.4 Pro Mega Cab 2.4 Pro
MITSUBISHI,TRITON 2.5 DOUBLE CAB RALLIART,TRITON 2.5 DOUBLE CAB RALLIART,2022.0,328000.0,28361.0,White-Black,M/T,กรุงเทพมหานคร,1034.0,B,2500cc,G,2025-10-27,328000.0,5.0,0.0,5.0,300000.0,320000.0,motto,auction,TRITON 2.5 DOUBLE CAB RALLIART,TRITON 2.5 DOUBLE CAB RALLIART,Ralliart,True,True,True,True,True,True,MITSUBISHI,TRITON 2.5 DOUBLE CAB RALLIART,TRITON 2.5 DOUBLE CAB RALLIART,TRITON,TRITON 2.5 DOUBLE CAB RALLIART TRITON 2.5 DOUBLE CAB RALLIART TRITON 2.5 DOUBLE CAB RALLIART,2.5 DOUBLE CAB RALLIART 2.5 DOUBLE CAB RALLIART 2.5 DOUBLE CAB RALLIART,2.5 Double Cab Ralliart 2.5 Double Cab Ralliart 2.5 Double Cab Ralliart
MITSUBISHI,TRITON SINGLELONG 2.4 PRO 4WD,TRITON SINGLELONG 2.4 PRO 4WD,2023.0,474000.0,14986.0,Grey,M/T,กรุงเทพมหานคร,1035.0,A,2400cc,G,2025-10-27,474000.0,8.0,1.0,7.0,436000.0,466000.0,motto,auction,TRITON SINGLELONG 2.4 PRO 4WD,TRITON SINGLELONG 2.4 PRO 4WD,Singlelong Pro,True,True,True,True,True,True,MITSUBISHI,TRITON SINGLELONG 2.4 PRO 4WD,TRITON SINGLELONG 2.4 PRO 4WD,TRITON,TRITON SINGLELONG 2.4 PRO 4WD TRITON SINGLELONG 2.4 PRO 4WD TRITON SINGLELONG 2.4 PRO 4WD,SINGLELONG 2.4 PRO 4WD SINGLELONG 2.4 PRO 4WD SINGLELONG 2.4 PRO 4WD,Singlelong 2.4 Pro 4Wd Singlelong 2.4 Pro 4Wd Singlelong 2.4 Pro 4Wd
TOYOTA,COROLLA CROSS 1.8 HYBRID PREMIUM SAFTY,COROLLA CROSS 1.8 HYBRID PREMIUM SAFTY,2022.0,604000.0,78154.0,Grey,A/T,กรุงเทพมหานคร,1036.0,C,1800cc,G,2025-10-27,604000.0,0.0,0.0,0.0,,,motto,auction,COROLLA CROSS 1.8 HYBRID PREMIUM SAFTY,COROLLA CROSS 1.8 HYBRID PREMIUM SAFTY,Cross Premium Safty,True,True,True,True,True,True,TOYOTA,COROLLA CROSS 1.8 HYBRID PREMIUM SAFTY,COROLLA CROSS 1.8 HYBRID PREMIUM SAFTY,COROLLA,COROLLA CROSS 1.8 HYBRID PREMIUM SAFTY COROLLA CROSS 1.8 HYBRID PREMIUM SAFTY COROLLA CROSS 1.8 HYBRID PREMIUM SAFTY,CROSS 1.8 HYBRID PREMIUM SAFTY CROSS 1.8 HYBRID PREMIUM SAFTY CROSS 1.8 HYBRID PREMIUM SAFTY,Cross 1.8 Hybrid Premium Safty Cross 1.8 Hybrid Premium Safty Cross 1.8 Hybrid Premium Safty
