Make, Model, Sub model, year, tranmission, Buyout price, Previous Bid, Current Bid
BMW,650Ci,650Ci 4.8 Convert(E63),2010,-,12899000,1393000,1486000
BMW,650Ci,650Ci 4.8 Coupe(E63),2010,-,12299000,1334500,1424000
BMW,650Ci,650Ci 4.8 Convert(E63),2009,-,12899000,1319500,1408500
BMW,650Ci,650Ci 4.8 Coupe(E63),2009,-,12299000,1254500,1339500
BMW,650Ci,650Ci 4.8 Convert(E63),2008,-,12899000,1672000,1781000
BMW,650Ci,650Ci 4.8 Coupe(E63),2008,-,12299000,1592000,1696500
BMW,650Ci,650Ci 4.8 Coupe(E63),2007,-,13500000,1576000,1679500
BMW,730 Ld,730 Ld 3.0 M Sport LCI (CKD),2022,-,6139000,2169500,2307500
BMW,730 Ld,730 Ld 3.0 M Sport LCI (CKD),2021,-,6139000,1989500,2116000
BMW,730 Ld,730 Ld 3.0 M Sport,2020,-,6139000,1732500,1844500
BMW,730 Ld,730 Ld 3.0 M Sport LCI (CKD),2020,-,6139000,1882000,2002500
BMW,730 Ld,730 Ld 3.0 Pure Excellence (G12) (CKD),2020,-,5839000,1666500,1775000
BMW,730 Ld,730 Ld 3.0 M Sport,2019,-,6139000,1599000,1703500
BMW,730 Ld,730 Ld 3.0 Pure Excellence (G12) (CKD),2019,-,5839000,1507000,1606500
BMW,730 Ld,730 Ld 3.0 M Sport,2018,-,6139000,1408000,1502000
BMW,730 Ld,730 Ld 3.0 Pure Excellence (G12) (CKD),2018,-,5839000,1329500,1419000
BMW,730 Ld,730 Ld 3.0 M Sport,2017,-,6299000,1163000,1242000
BMW,730 Ld,730 Ld 3.0 Pure Excellence (G12) (CKD),2017,-,5799000,1275500,1361500
BMW,730 Ld,730 Ld 3.0 M Sport,2016,-,6399000,1130000,1207000
BMW,730 Ld,730 Ld 3,2015,-,7599000,598000,651500
BMW,730 Ld,730 Ld 3.0 M Sport,2015,-,7599000,757500,813500
BMW,730 Li,730 Li 3.0 (F02),2015,-,7299000,783500,841000
BMW,730 Li,730 Li 3.0 (F02),2014,-,7299000,730000,784500
BMW,730 Li,730 Li 3.0 (F02),2013,-,7299000,638000,691500
BMW,730 Li,730 Li 3.0 (F02),2012,-,7299000,568000,621500
BMW,730 Li,730 Li 3.0 (F02),2011,AT,7299000,314000,571000
BMW,730 Li,730Li 3.0 (F02),2010,-,7299000,443500,492500
BMW,730 Li,730 Li 3.0 (E66),2009,-,6700000,345500,384000
BMW,730 Li,730 Li 3.0 SE (E66),2009,-,7200000,372000,413000
BMW,730 Li,730 Li 3.0 (E66),2008,-,6700000,388000,431500
BMW,730 Li,730 Li 3.0 SE (E66),2008,-,7200000,420000,467000
BMW,740 Li,740 Li 3.0 Pure Excellence,2018,-,6939000,1482000,1580500
BMW,740 Li,740 Li 3.0 Pure Excellence Premium Package,2018,-,7439000,1587000,1691000
BMW,740 Li,740 Li 3.0 Pure Excellence,2017,-,6899000,1080500,1155000
BMW,740 Li,740 Li 3.0 Pure Excellence Premium Package,2017,-,7399000,1496500,1595500
BMW,740 Li,740 Li 3.0 Pure Excellence,2016,-,6999000,1009500,1079500
BMW,740 Li,740 Li 3,2015,-,9199000,612500,666000
BMW,740 Li,740 Li 3.0 Pure Excellence,2015,-,6999000,994500,1063500
BMW,740 Li,740 Li 3,2014,-,9199000,579000,632500
BMW,740 Li,740 Li 3,2013,-,9199000,554000,607000
BMW,740 Li,740 Li 3,2012,-,8999000,492500,544000
BMW,740 Li,740 Li 3,2011,-,8999000,446000,496000
BMW,740Le,740Le 2.0 xDrive M Sport (G12) (CKD),2020,-,6439000,1486000,1584500
BMW,740Le,740Le 2.0 xDrive Pure Excellence (New Profile) (G12) (CKD),2020,-,5939000,1398000,1491500
BMW,740Le,740Le 2.0 xDrive M Sport (G12) (CKD),2019,-,6439000,1358000,1449000
BMW,740Le,740Le 2.0 xDrive Pure Excellence (G12) (CKD),2019,-,6339000,1283500,1370000
BMW,740Le,740Le 2.0 xDrive Pure Excellence (New Profile) (G12) (CKD),2019,-,5939000,1314500,1402500
BMW,740Le,740Le 2.0 xDrive M Sport (G12) (CKD),2018,-,6439000,1260000,1345000
BMW,740Le,740Le 2.0 xDrive Pure Excellence (G12),2018,-,6339000,1073000,1147000
BMW,740Le,740Le 2.0 xDrive Pure Excellence (G12) (CBU),2018,-,6599000,1103500,1179000
BMW,740Le,740Le 2.0 xDrive Pure Excellence (G12),2017,-,6299000,1037500,1109000
BMW,740Le,740Le 2.0 xDrive Pure Excellence (G12) (CBU),2017,-,6599000,1050500,1123000
BMW,745Le,745Le 3.0 xDrive M Sport LCI (CKD),2022,-,6439000,2570000,2732500
BMW,745Le,745Le 3.0 xDrive M Sport LCI (CKD),2021,-,6439000,2301000,2447000
BMW,745Le,745Le 3.0 xDrive M Sport LCI (CKD),2020,-,6439000,2215000,2355500
BMW,750 Li,750 Li 4.4 (F02),2012,-,15699000,1262000,1347000
BMW,750 Li,750 Li 4.4 (F02),2011,-,15699000,1189500,1270500
BMW,750 Li,750 Li 4.4 (F02),2010,-,15699000,1120500,1197000
BMW,750 Li,750 Li 4.4 (F02),2009,-,15699000,1170000,1249500
BMW,750 Li,750 Li 4.8 (E66),2008,-,14700000,762500,818500
BMW,750 Li,750 Li 4.8 (E66),2007,-,14700000,747000,802500
BMW,760Li,760Li 6.0 (E66),2008,-,18200000,911000,975000
BMW,760Li,760Li 6.0 (E66),2007,-,18200000,849000,909500
BMW,Active Hybrid 5,Active Hybrid 5 3.0,2015,-,4999000,702000,754500
BMW,Active Hybrid 5,Active Hybrid 5 3.0,2014,-,4999000,626500,679500
BMW,Active Hybrid 5,Active Hybrid 5 3.0,2013,-,5399000,595500,648500
BMW,Active Hybrid 5,Active Hybrid 5 3.0,2012,-,5399000,586500,639500
BMW,ActiveHybrid 3,ActiveHybrid 3 3.0 Standard,2015,-,4199000,588000,641000
BMW,ActiveHybrid 3,ActiveHybrid 3 3.0 Standard,2014,-,4199000,543000,596000
BMW,ActiveHybrid 3,ActiveHybrid 3 3.0 Standard,2013,-,4199000,497500,549500
BMW,ActiveHybrid 7L,ActiveHybrid 7L 3,2015,-,8299000,839500,900000
BMW,ActiveHybrid 7L,ActiveHybrid 7L 3,2014,-,8299000,777000,834000
BMW,ActiveHybrid 7L,ActiveHybrid 7L 3,2013,-,8299000,740000,794500
BMW,F 850 GS,ActiveHybrid 7L 3,2015,-,8299000,839500,900000
BMW,F 850 GS,ActiveHybrid 7L 3,2014,-,8299000,777000,834000
BMW,F 850 GS,ActiveHybrid 7L 3,2013,-,8299000,740000,794500
VOLVO,C30,C30 2.0 E,2012,-,1999000,266500,296000
VOLVO,C30,C30 2.0 G,2012,-,2239000,296500,329500
VOLVO,C30,C30 2.0 R-Design I,2012,-,2439000,312500,347000
VOLVO,C30,C30 2.0 R-Design II,2012,-,2539000,325500,361500
VOLVO,C30,C30 2.0 E,2011,-,1999000,231000,257000
VOLVO,C30,C30 2.0 G,2011,-,2239000,262500,291500
VOLVO,C30,C30 2.0 R-Design I,2011,-,2439000,288000,320000
VOLVO,C30,C30 2.0 R-Design II,2011,-,2539000,298500,332000
VOLVO,C30,C30 1.8,2010,-,1899000,187500,208000
VOLVO,C30,C30 2.0 E,2010,-,1999000,198000,220000
VOLVO,C30,C30 2.0 G,2010,-,2239000,226000,251000
VOLVO,C30,C30 2.0 R-Design I,2010,-,2439000,248000,275500
VOLVO,C30,C30 2.0 R-Design II (Glass Sunroof),2010,-,2539000,259500,288000
VOLVO,C30,C30 1.8,2009,-,1899000,210000,233000
VOLVO,C30,C30 2.0 R-Design I,2009,-,2399000,270000,300000
VOLVO,C30,C30 2.0 R-Design II (Glass Sunroof),2009,-,2499000,281000,312000
VOLVO,C30,C30 2.4,2009,-,2399000,258000,286500
VOLVO,C30,C30 1.8,2008,MT,1899000,249000,276500
VOLVO,C30,C30 2.4,2008,-,2399000,308000,342500
VOLVO,C30,C30 2.5,2007,-,2500000,302500,336000
VOLVO,C70,C70 2.4 SA (MY07),2010,-,4299000,463500,514000
VOLVO,C70,C70 2.4 SA (MY07),2009,-,4299000,628500,681500
VOLVO,C70,C70 2.4 SA (MY07),2008,-,4299000,616000,669000
VOLVO,C70,C70 2.5 T5 (MY08),2008,-,5690000,757500,813500
VOLVO,C70,C70 2.4 (MY07),2007,-,4190000,580500,633500
VOLVO,C70,C70 2.5 T5 (MY07),2007,-,4790000,656000,709500
VOLVO,C70,C70 2.5 T5 (MY08),2007,-,5690000,707500,760500
VOLVO,EX30,C70 2.4 SA (MY07),2010,-,4299000,463500,514000
VOLVO,EX30,C70 2.4 SA (MY07),2009,-,4299000,628500,681500
VOLVO,EX30,C70 2.4 SA (MY07),2008,-,4299000,616000,669000
VOLVO,EX30,C70 2.5 T5 (MY08),2008,-,5690000,757500,813500
VOLVO,EX30,C70 2.4 (MY07),2007,-,4190000,580500,633500
VOLVO,EX30,C70 2.5 T5 (MY07),2007,-,4790000,656000,709500
VOLVO,EX30,C70 2.5 T5 (MY08),2007,-,5690000,707500,760500
VOLVO,S40,S40 2.0 (MY09),2012,-,1699000,189500,210500
VOLVO,S40,S40 2.0 (MY09),2011,-,1799000,172500,191500
VOLVO,S40,S40 2.0 (MY09),2010,-,1799000,149000,165500
VOLVO,S40,S40 2.0 (MY09),2009,AT,1799000,154000,171000
VOLVO,S60,S60 2.0 (Sedan) in,2022,-,2190000,1036000,1107500
VOLVO,S60,S60 2.0 (Sedan)4WD,2022,-,2590000,1229500,1313000
VOLVO,S60,S60 Recharge 2.0 T8 Plug-in Hybrid AWD Inscription Expression (CBU),2022,-,2190000,1005000,1074500
VOLVO,S60,S60 Recharge 2.0 T8 Plug-in Hybrid AWD R-Design (CBU),2022,AT,2590000,648000,1266000
VOLVO,S60,S60 Recharge 2.0 T8 Plug-in Hybrid AWD Inscription Expression (CBU),2021,-,2190000,901500,965000
VOLVO,S60,S60 Recharge 2.0 T8 Plug-in Hybrid AWD R-Design (CBU),2021,-,2590000,1055500,1128000
VOLVO,S60,S60 2.0 T8 Hybrid Twin Engine AWD Momentum (CBU) (MY20),2020,-,2190000,823500,883000
VOLVO,S60,S60 2.0 T8 Hybrid Twin Engine AWD R-Design (CBU) (MY20),2020,-,2590000,986500,1055000
VOLVO,S60,S60 Recharge 2.0 T8 Plug-in Hybrid AWD Inscription Expression (CBU),2020,-,2190000,845500,906000
VOLVO,S60,S60 Recharge 2.0 T8 Plug-in Hybrid AWD R-Design (CBU),2020,AT,2590000,1008500,1078000
VOLVO,S60,S60 2.0 D3,2019,-,1990000,635000,688000
VOLVO,S60,S60 2.0 D3,2018,-,1990000,592000,645500
VOLVO,S60,S60 2.0 D4,2018,-,2349000,522500,575000
VOLVO,S60,S60 2.0 D4,2017,-,2349000,505000,557000
VOLVO,S60,S60 2.0 T5,2017,-,2249000,414000,460000
VOLVO,S60,S60 2.0 T5 Polestar Performance,2017,-,2549000,540000,592500
VOLVO,S60,S60 1.6 T4F Business,2016,-,1929000,285000,317000
VOLVO,S60,S60 1.6 T4F Superior,2016,-,2199000,327000,363500
VOLVO,S60,S60 2.0 D4,2016,-,2449000,477500,528500
VOLVO,S60,S60 2.0 T5,2016,-,2249000,377500,419000
VOLVO,S60,S60 1.6 DRIVe Business,2015,-,1929000,271500,301500
VOLVO,S60,S60 1.6 DRIVe Superior,2015,-,2199000,306500,340500
VOLVO,S60,S60 1.6 T4F R-Design,2015,-,2325000,327500,364000
VOLVO,S60,S60 2.0 T5,2015,-,2449000,374000,415500
VOLVO,S60,S60 1.6 DRIVe Business,2014,-,1929000,238500,265000
VOLVO,S60,S60 1.6 DRIVe Superior,2014,-,2199000,271500,302000
VOLVO,S60,S60 1.6 T4F R-Design,2014,-,2325000,290500,323000
VOLVO,S60,S60 2.0 T5,2014,-,2449000,327000,363000
VOLVO,S60,S60 1.6 DRIVe Business,2013,-,1899000,197000,219000
VOLVO,S60,S60 1.6 DRIVe Superior,2013,AT,2169000,228000,253000
VOLVO,S60,S60 1.6 DRIVe Superior (MNC),2013,-,2199000,254500,282500
VOLVO,S60,S60 1.6 T4F Business,2013,-,1929000,222000,247000
VOLVO,S60,S60 1.6 DRIVe Business,2012,-,1919000,184500,205000
VOLVO,S60,S60 1.6 DRIVe Superior,2012,-,2190000,208500,231500
VOLVO,S60,S60 2.0 (MY10),2012,-,2990000,249500,277000
VOLVO,S80,S80 1.6 T4F,2016,-,2575000,432000,480000
VOLVO,S80,S80 2.0 D4 i-ART,2016,-,2895000,476000,527000
VOLVO,S80,S80 2.0 T4 (MNC),2016,-,2899000,476500,527500
VOLVO,S80,S80 1.6 DRIVe,2015,-,2575000,410500,456500
VOLVO,S80,S80 2.0 D4 i-ART,2015,-,2895000,448500,498500
VOLVO,S80,S80 2.0 T4 (MNC),2015,-,2899000,448500,498500
VOLVO,S80,S80 2.0 T4 Sport Package,2015,-,3099000,485000,536000
VOLVO,S80,S80 1.6 DRIVe,2014,-,2575000,379000,421500
VOLVO,S80,S80 2.0 D4,2014,-,2799000,397500,441500
VOLVO,S80,S80 2.0 D4 (MNC),2014,-,2895000,421000,468000
VOLVO,S80,S80 2.0 T4,2014,-,2899000,412000,458000
VOLVO,S80,S80 2.0 T4 (MNC),2014,-,3099000,445500,495000
VOLVO,S80,S80 1.6 DRIVe,2013,AT,2549000,149000,393000
VOLVO,S80,S80 1.6 DRIVe (MNC),2013,-,2575000,362000,402500
VOLVO,S80,S80 2.0 D4,2013,-,2749000,375500,417000
VOLVO,S80,S80 2.0 D4 (MNC),2013,-,2799000,381000,423500
VOLVO,S80,S80 2.0 T4,2013,-,2840000,383500,426000
VOLVO,S80,S80 1.6 DRIVe,2012,-,2549000,335000,372000
VOLVO,S80,S80 2.0 D3,2012,-,2699000,320500,356000
VOLVO,S80,S80 2.0 D4,2012,-,2499000,233500,259500
VOLVO,S80,S80 2.0 T4,2012,-,2840000,369500,410500
VOLVO,S80,S80 2.5 FT Sport,2012,AT,2549000,106000,268500
VOLVO,S80,S80 2.0 D3,2011,-,2699000,306000,340000
VOLVO,S80,S80 2.5 FT Business,2011,-,2499000,228500,254000
VOLVO,S80,S80 2.5 FT Sport,2011,-,2549000,235500,262000
VOLVO,S80,S80 2.5 FT Superior,2011,-,2890000,262000,291500
VOLVO,S80,S80 2.4 D5 (YV1A),2010,-,2999000,202500,225000
VOLVO,S80,S80 2.5 FT Business,2010,-,2499000,216000,240000
VOLVO,S80,S80 2.5 FT Superior,2010,AT,2790000,237000,263500
VOLVO,S80,S80 2.5 T (MY09),2010,-,3100000,197000,219000
VOLVO,S80,S80 2.5 T (MY09),2009,-,3100000,210000,233000
VOLVO,S80,S80 3.2 (CADS I),2009,-,2999000,210500,234000
VOLVO,S80,S80 3.2 (CADS II),2009,-,4900000,324000,360500
VOLVO,S80,S80 2.4 (MY08) FWD,2008,-,3100000,218000,242000
VOLVO,S80,S80 2.5 (MY08) FWD,2008,-,3300000,230000,255500
VOLVO,S80,S80 2.5 (MY09) iTC,2008,-,3100000,208000,231000
VOLVO,S80,S80 3.2 (MY08) I,2008,-,4700000,328000,364500
VOLVO,S80,S80 3.2 (MY08) II,2008,-,4900000,336000,373000
VOLVO,S80,S80 2.0,2007,-,2899000,165000,183500
VOLVO,S80,S80 2.0 (MY05) FWD,2007,-,2999000,174000,193500
VOLVO,S80,S80 2.4 (MY05) D5 Jubilee FWD,2007,-,3099000,195000,216500
VOLVO,S80,S80 2.4 (MY05) D5 Prestige FWD,2007,-,2999000,187500,208500
VOLVO,S80,S80 2.4 (MY08) FWD,2007,-,3100000,211000,234500
VOLVO,S90,S90 Recharge 2.0 T8 Plug-in Hybrid AWD Inscription (CBU),2022,AT,3290000,1320000,1327000
VOLVO,S90,S90 Recharge 2.0 T8 Plug-in Hybrid AWD Inscription (CBU),2021,-,3290000,1042500,1114000
VOLVO,S90,S90 2.0 D4 Momentum (Assembly in Malaysia),2020,-,3190000,788000,846000
VOLVO,S90,S90 2.0 T8 Hybrid Twin Engine Inscription (Assembly in Malaysia),2020,-,3790000,859000,920000
VOLVO,S90,S90 2.0 T8 Hybrid Twin Engine R-Design (Assembly in Malaysia),2020,-,3590000,845500,906000
VOLVO,S90,S90 Recharge 2.0 T8 Plug-in Hybrid AWD Inscription (CBU),2020,-,3290000,947000,1013000
VOLVO,S90,S90 2.0 D4 Momentum (Assembly in Malaysia),2019,-,3190000,763000,819000
VOLVO,S90,S90 2.0 T8 Hybrid Twin Engine Inscription (Assembly in Malaysia),2019,-,3790000,824500,884000
VOLVO,S90,S90 2.0 T8 Hybrid Twin Engine Momentum (Assembly in Malaysia),2019,-,3290000,802500,861000
VOLVO,S90,S90 2.0 T8 Hybrid Twin Engine R-Design (Assembly in Malaysia),2019,-,3590000,811500,870000
VOLVO,S90,S90 2.0 D4 Momentum (Assembly in Malaysia),2018,-,3190000,688500,741500
VOLVO,S90,S90 2.0 T8 Hybrid Twin Engine Inscription (Assembly in Malaysia),2018,AT,3690000,742000,861000
VOLVO,S90,S90 2.0 T8 Hybrid Twin Engine Momentum (Assembly in Malaysia),2018,-,3290000,724000,778000
VOLVO,S90,S90 2.0 T8 Hybrid Twin Engine R-Design (Assembly in Malaysia),2018,-,3590000,785500,842500
VOLVO,S90,S90 2.0 D4 Inscription,2017,-,3990000,750500,806000
VOLVO,S90,S90 2.0 D4 Momentum (Assembly in Malaysia),2017,-,3090000,666000,719000
VOLVO,S90,S90 2.0 T8 Hybrid Twin Engine Inscription (Assembly in Malaysia),2017,-,3690000,750500,806000
VOLVO,S90,S90 2.0 T8 Hybrid Twin Engine Momentum (Assembly in Malaysia),2017,-,3290000,707000,760000
VOLVO,S90,S90 2.0 D4 Inscription,2016,-,3990000,719500,773500
VOLVO,V40,V40 2.0 T4 Dynamic Edition,2019,-,1690000,496000,547500
VOLVO,V40,V40 2.0 T4 (MY16),2018,-,1749000,387000,430000
VOLVO,V40,V40 2.0 T4 Dynamic Edition,2018,-,1690000,456000,506000
VOLVO,V40,V40 2.0 D4 CROSS COUNTRY,2017,AT,2099000,417000,463000
VOLVO,V40,V40 2.0 T4 (MY16),2017,-,1749000,356500,396000
VOLVO,V40,V40 2.0 D4 CROSS COUNTRY,2016,-,2099000,389000,432500
VOLVO,V40,V40 2.0 T5 Business,2016,-,1680000,282000,313500
VOLVO,V40,V40 2.0 T5 Cross Country,2016,-,1920000,317500,353000
VOLVO,V40,V40 2.0 T5 R-Limited,2016,-,1999000,313500,348500
VOLVO,V40,V40 2.0 T5 Sport,2016,-,1820000,301500,335000
VOLVO,V40,V40 2.0 T5 Business,2015,-,1680000,252000,280000
VOLVO,V40,V40 2.0 T5 Cross Country,2015,-,1920000,289500,321500
VOLVO,V40,V40 2.0 T5 R-Limited,2015,-,1999000,288500,320500
VOLVO,V40,V40 2.0 T5 Sport,2015,-,1820000,271000,301000
VOLVO,V40,V40 2.0 T5 Business,2014,-,1680000,240000,266500
VOLVO,V40,V40 2.0 T5 Cross Country,2014,AT,1920000,167000,293000
VOLVO,V40,V40 2.0 T5 Sport,2014,-,1820000,241000,267500
VOLVO,V40,V40 2.0 T5 Business,2013,-,1680000,219500,243500
VOLVO,V40,V40 2.0 T5 Cross Country,2013,-,1920000,258000,287000
VOLVO,V40,V40 2.0 T5 Sport,2013,-,1820000,236500,262500
VOLVO,V50,V50 2.0 Classic,2013,AT,1699000,160000,178000
VOLVO,V50,V50 2.0 Classic,2012,-,1699000,151000,168000
VOLVO,V50,V50 2,2011,AT,1799000,70000,154000
VOLVO,V50,V50 2,2010,-,1799000,120000,133500
VOLVO,V50,V50 2.0,2009,-,1799000,124500,138500
VOLVO,V50,V50 2.0,2009,AT,1799000,124500,138500
VOLVO,V60,V60 Recharge 2.0 T8 Plug-in Hybrid AWD Inscription (CBU),2022,AT,2690000,1105000,1121500
VOLVO,V60,V60 Recharge 2.0 T8 Plug-in Hybrid AWD Inscription (CBU) (MNC),2022,-,2690000,1225000,1308000
VOLVO,V60,V60 Recharge 2.0 T8 Plug-in Hybrid AWD R-Design Expression (CBU),2022,-,2290000,895000,958000
VOLVO,V60,V60 Recharge 2.0 T8 Plug-in Hybrid AWD R-Design Expression (CBU) (MNC),2022,-,2290000,1040500,1112000
VOLVO,V60,V60 Recharge 2.0 T8 Plug-in Hybrid AWD Inscription (CBU),2021,-,2690000,981000,1049000
VOLVO,V60,V60 Recharge 2.0 T8 Plug-in Hybrid AWD R-Design Expression (CBU),2021,-,2290000,830500,890500
VOLVO,V60,V60 2.0 T8 Hybrid Twin Engine AWD Inscription (CBU) (MY19),2020,-,2690000,890000,952500
VOLVO,V60,V60 2.0 T8 Hybrid Twin Engine AWD Momentum (CBU) (MY19),2020,-,2290000,753000,808500
VOLVO,V60,V60 Recharge 2.0 T8 Plug-in Hybrid AWD Inscription (CBU),2020,-,2690000,938500,1003500
VOLVO,V60,V60 Recharge 2.0 T8 Plug-in Hybrid AWD R-Design Expression (CBU),2020,-,2290000,788000,846000
VOLVO,V60,V60 2.0 D3,2019,-,2090000,626000,679500
VOLVO,V60,V60 2.0 D4 Dynamic Edition,2019,-,2390000,736500,791500
VOLVO,V60,V60 2.0 T8 Hybrid Twin Engine AWD Inscription (CBU) (MY19),2019,-,2690000,877500,939500
VOLVO,V60,V60 2.0 T8 Hybrid Twin Engine AWD Momentum (CBU) (MY19),2019,-,2290000,736500,791500
VOLVO,V60,V60 2.0 D3,2018,-,2090000,585000,638000
VOLVO,V60,V60 2.0 D4,2018,-,2449000,609500,663000
VOLVO,V60,V60 2.0 D4 Dynamic Edition,2018,-,2390000,679000,732000
VOLVO,V60,V60 2.0 D4,2017,-,2449000,553000,606000
VOLVO,V60,V60 2.0 T5,2017,-,2349000,524500,577000
VOLVO,V60,V60 2.0 T5 Polestar Performance,2017,-,2649000,603000,656500
VOLVO,V60,V60 1.6 DRIVe,2016,-,2299000,317500,353000
VOLVO,V60,V60 2.0 D4,2016,-,2549000,510500,562500
VOLVO,V60,V60 2.0 T5,2016,-,2349000,481500,533000
VOLVO,V60,V60 2.0 T5 Special Edition,2016,-,2549000,368000,408500
VOLVO,V60,V60 1.6 DRIVe,2015,-,2299000,275000,305500
VOLVO,V60,V60 1.6 T4F R-Design,2015,AT,2425000,295500,328500
VOLVO,V60,V60 2.0 T5 Special Edition,2015,-,2549000,336500,373500
VOLVO,V60,V60 1.6 DRIVe,2014,-,2299000,236500,262500
VOLVO,V60,V60 1.6 T4F R-Design,2014,-,2425000,277500,308000
VOLVO,V60,V60 1.6 DRIVe,2013,-,2269000,191500,212500
VOLVO,V60,V60 1.6 DRIVe (MNC),2013,-,2299000,215000,239000
VOLVO,V60,V60 1.6 DRIVe,2012,-,2269000,178500,198500
VOLVO,V70,V70 2.4 D5,2009,-,2890000,305000,339000
VOLVO,V70,V70 2.0 (MY06) SA FWD,2008,-,2617000,275000,305500
VOLVO,V70,V70 2.0 (MY06) SE FWD,2008,-,2767000,292000,324500
VOLVO,V70,V70 2.4 (MY06) DCT,2008,-,2890000,317000,352500
VOLVO,V70,V70 2.0 (MY06) SA FWD,2007,-,2617000,256000,284500
VOLVO,V70,V70 2.0 (MY06) SE FWD,2007,-,2767000,271500,301500
VOLVO,V70,V70 2.4 D5,2007,-,2890000,296000,329000
VOLVO,V90,V90 2.0 D4 Inscription,2019,-,4090000,1331500,1421000
VOLVO,V90,V90 2.0 D4 Inscription,2018,-,4090000,1255500,1340500
VOLVO,V90,V90 2.0 D4 Inscription,2017,-,4090000,1115500,1191500
VOLVO,XC40,XC40 EV Recharge Pure Electric (CBU),2022,AT,2590000,948000,1014000
VOLVO,XC40,XC40 EV Recharge Pure Electric (CBU) (MNC),2022,-,2690000,996500,1065000
VOLVO,XC40,XC40 Recharge 1.5 T5 Plug-in Hybrid Inscription (CBU),2022,-,2390000,1000500,1070000
VOLVO,XC40,XC40 Recharge 1.5 T5 Plug-in Hybrid R-Design (CBU),2022,-,2390000,1000500,1070000
VOLVO,XC40,XC40 Recharge 1.5 T5 Plug-in Hybrid R-Design Expression (CBU),2022,AT,2090000,872500,934500
VOLVO,XC40,XC40 EV Recharge Pure Electric (CBU),2021,-,2590000,915000,979000
VOLVO,XC40,XC40 Recharge 1.5 T5 Plug-in Hybrid Inscription (CBU),2021,-,2390000,910500,974500
VOLVO,XC40,XC40 Recharge 1.5 T5 Plug-in Hybrid R-Design (CBU),2021,-,2090000,791000,848500
VOLVO,XC40,XC40 Recharge 1.5 T5 Plug-in Hybrid R-Design Expression (CBU),2021,-,2390000,910500,974500
VOLVO,XC40,XC40 2.0 T4 Momentum (CBU),2020,-,2090000,713500,767000
VOLVO,XC40,XC40 2.0 T4 Momentum White Roof (CBU),2020,-,2090000,700000,753000
VOLVO,XC40,XC40 2.0 T5 AWD Inscription (CBU),2020,AT,2490000,845500,906000
VOLVO,XC40,XC40 2.0 T5 AWD R-Design (CBU),2020,AT,2490000,841000,901500
VOLVO,XC40,XC40 Recharge 1.5 T5 Plug-in Hybrid R-Design Expression (CBU),2020,-,2090000,713500,767000
VOLVO,XC40,XC40 2.0 T4 Momentum (CBU),2019,-,2090000,567500,620500
VOLVO,XC40,XC40 2.0 T4 Momentum White Roof (CBU),2019,-,2090000,567500,620500
VOLVO,XC40,XC40 2.0 T5 AWD Inscription (CBU),2019,-,2490000,706000,759000
VOLVO,XC40,XC40 2.0 T5 AWD R-Design (CBU),2019,-,2490000,688000,740500
VOLVO,XC60,XC60 Recharge 2.0 T8 Plug-in Hybrid AWD Inscription (CBU),2022,-,3490000,1481000,1579000
VOLVO,XC60,XC60 Recharge 2.0 T8 Plug-in Hybrid AWD Inscription (CBU) (MNC),2022,-,3490000,1481000,1579000
VOLVO,XC60,XC60 Recharge 2.0 T8 Plug-in Hybrid AWD R-Design (CBU) (MNC),2022,-,3490000,1481000,1579000
VOLVO,XC60,XC60 Recharge 2.0 T8 Plug-in Hybrid AWD R-Design Expression (CBU),2022,-,2990000,1269000,1355000
VOLVO,XC60,XC60 Recharge 2.0 T8 Plug-in Hybrid AWD R-Design Expression (CBU) (MNC),2022,-,2990000,1269000,1355000
VOLVO,XC60,XC60 2.0 T8 Hybrid Twin Engine AWD Polestar Engineered (CBU),2021,-,4390000,1438000,1533500
VOLVO,XC60,XC60 Recharge 2.0 T8 Plug-in Hybrid AWD Inscription (CBU),2021,-,3490000,1222500,1305000
VOLVO,XC60,XC60 Recharge 2.0 T8 Plug-in Hybrid AWD R-Design (CBU) (MNC),2021,-,3490000,1222500,1305000
VOLVO,XC60,XC60 Recharge 2.0 T8 Plug-in Hybrid AWD R-Design Expression (CBU),2021,-,2990000,1139000,1216500
VOLVO,XC60,XC60 Recharge 2.0 T8 Plug-in Hybrid AWD R-Design Expression (CBU) (MNC),2021,-,2990000,1060000,1133000
VOLVO,XC60,XC60 2.0 D4 AWD Momentum (Assembly in Malaysia),2020,-,3190000,907500,971000
VOLVO,XC60,XC60 2.0 T8 Hybrid Twin Engine AWD Inscription (Assembly in Malaysia),2020,-,3790000,1034500,1106000
VOLVO,XC60,XC60 2.0 T8 Hybrid Twin Engine AWD Polestar Engineered (CBU),2020,-,4390000,1222500,1305500
VOLVO,XC60,XC60 Recharge 2.0 T8 Plug-in Hybrid AWD R-Design (CBU),2020,-,3590000,995000,1064000
VOLVO,XC60,XC60 Recharge 2.0 T8 Plug-in Hybrid AWD R-Design Expression (CBU),2020,-,2990000,973500,1041000
VOLVO,XC60,XC60 2.0 D4 AWD Momentum (Assembly in Malaysia),2019,AT,3190000,635000,750000
VOLVO,XC60,XC60 2.0 T8 Hybrid Twin Engine AWD Inscription (Assembly in Malaysia),2019,AT,3790000,757000,875000
VOLVO,XC60,XC60 2.0 T8 Hybrid Twin Engine AWD Momentum (Assembly in Malaysia),2019,-,3290000,723500,777500
